time,Id_Smart_Capteur,Humidite,Pression,PM10,PM2.5,Temperature
2021-12-09 05:55:38,Arg12b2f,54.81152,963.2618,3.1,2.8,9.32
2021-12-09 05:55:40,Arg12b1f,54.31152,962.4631,1.9,1.8,9.61
2021-12-09 06:00:42,Arg12b2f,55.00195,963.206,2.8,2.4,9.33
2021-12-09 06:00:45,Arg12b1f,54.4707,962.4064,2.1,1.9,9.72
2021-12-09 06:05:46,Arg12b2f,55.1582,963.109,2.3,2.1,9.37
2021-12-09 06:05:49,Arg12b1f,54.39746,962.349,1.6,1.5,9.68
2021-12-09 06:10:50,Arg12b2f,54.74414,963.3304,2.5,2.3,9.4
2021-12-09 06:10:54,Arg12b1f,53.83887,962.5765,1.6,1.5,9.7
2021-12-09 06:15:55,Arg12b2f,54.84863,963.3025,1.8,1.7,9.39
2021-12-09 06:15:58,Arg12b1f,54.30566,962.5066,1.7,1.2,9.8
2021-12-09 06:21:01,Arg12b2f,55.1543,963.3025,2.4,2.2,9.33
2021-12-09 06:21:02,Arg12b1f,54.59961,962.5396,1.5,1.4,9.68
2021-12-09 06:26:05,Arg12b2f,55.23438,963.507,2.4,2.2,9.43
2021-12-09 06:26:07,Arg12b1f,54.47559,962.7269,2.0,1.7,9.77
2021-12-09 06:31:10,Arg12b2f,54.94824,963.301,2.8,2.6,9.49
2021-12-09 06:31:11,Arg12b1f,54.28613,962.528,1.9,1.7,9.8
2021-12-09 06:36:15,Arg12b1f,54.0918,962.6578,2.3,1.9,9.72
2021-12-09 06:36:15,Arg12b2f,54.88867,963.4583,2.8,2.6,9.4
2021-12-09 06:41:20,Arg12b1f,54.46191,962.6019,1.8,1.5,9.81
2021-12-09 06:41:20,Arg12b2f,55.16895,963.3683,2.5,2.3,9.44
2021-12-09 06:46:25,Arg12b1f,53.68066,962.7317,2.0,1.7,9.98
2021-12-09 06:46:25,Arg12b2f,55.08984,963.5233,2.9,2.3,9.42
2021-12-09 06:51:29,Arg12b1f,54.71875,962.7112,1.5,1.4,9.78
2021-12-09 06:51:30,Arg12b2f,55.3291,963.4818,2.4,2.2,9.43
2021-12-09 06:56:34,Arg12b1f,54.4541,962.6437,1.5,1.4,9.98
2021-12-09 06:56:37,Arg12b2f,55.20801,963.3715,2.4,2.1,9.61
2021-12-09 07:01:38,Arg12b1f,53.61816,962.7935,1.9,1.7,9.87
2021-12-09 07:01:40,Arg12b2f,54.49219,963.593,1.9,1.8,9.5
2021-12-09 07:06:44,Arg12b1f,53.95703,962.8895,1.3,1.2,9.87
2021-12-09 07:06:45,Arg12b2f,54.53125,963.6749,1.9,1.7,9.51
2021-12-09 07:11:49,Arg12b1f,54.0,963.0308,1.3,1.2,9.83
2021-12-09 07:11:50,Arg12b2f,54.75781,963.829,1.7,1.6,9.5
2021-12-09 07:16:53,Arg12b1f,54.62109,963.0151,1.6,1.0,9.84
2021-12-09 07:16:55,Arg12b2f,55.30176,963.7905,1.5,1.4,9.53
2021-12-09 07:21:57,Arg12b1f,54.99023,962.8491,10.8,4.7,10.01
2021-12-09 07:21:59,Arg12b2f,55.56055,963.7072,10.7,5.3,9.62
2021-12-09 07:27:02,Arg12b1f,54.73633,962.9141,2.2,1.8,10.08
2021-12-09 07:27:04,Arg12b2f,55.37891,963.7001,4.9,2.5,9.75
2021-12-09 07:32:09,Arg12b2f,55.00879,963.7661,2.7,1.7,9.83
2021-12-09 07:32:11,Arg12b1f,54.25977,962.9952,1.6,1.2,10.2
2021-12-09 07:37:12,Arg12b1f,54.02441,963.0359,4.2,2.3,10.26
2021-12-09 07:37:14,Arg12b2f,54.77637,963.7969,7.7,3.9,9.87
2021-12-09 07:42:19,Arg12b1f,52.86914,962.8209,3.2,1.7,10.72
2021-12-09 07:42:19,Arg12b2f,54.91797,963.6449,5.7,2.6,9.93
2021-12-09 07:47:22,Arg12b1f,52.91602,962.824,4.4,1.3,10.47
2021-12-09 07:47:24,Arg12b2f,54.39648,963.5793,2.8,1.8,9.94
2021-12-09 07:52:27,Arg12b1f,53.88184,962.8357,2.3,1.1,10.44
2021-12-09 07:52:30,Arg12b2f,54.71973,963.623,2.0,1.5,10.02
2021-12-09 07:57:32,Arg12b1f,53.86816,962.8224,1.1,1.0,10.41
2021-12-09 07:57:34,Arg12b2f,54.64453,963.6476,1.6,1.5,10.03
2021-12-09 08:02:37,Arg12b1f,54.08887,962.9559,1.9,1.1,10.31
2021-12-09 08:02:40,Arg12b2f,54.46387,963.7452,2.9,1.8,10.03
2021-12-09 08:07:42,Arg12b1f,54.38477,962.9066,3.2,1.8,10.36
2021-12-09 08:07:45,Arg12b2f,54.75098,963.7047,5.8,3.5,10.04
2021-12-09 08:12:47,Arg12b1f,53.48828,962.88,2.5,1.5,10.4
2021-12-09 08:12:49,Arg12b2f,54.14258,963.603,4.7,2.2,10.11
2021-12-09 08:17:53,Arg12b1f,54.1377,962.959,1.3,1.2,10.4
2021-12-09 08:17:54,Arg12b2f,54.3418,963.7202,3.4,1.7,10.12
2021-12-09 08:22:58,Arg12b2f,54.87891,963.6373,8.8,4.7,10.16
2021-12-09 08:22:58,Arg12b1f,54.58984,962.9163,5.8,3.3,10.45
2021-12-09 08:28:02,Arg12b2f,54.52441,963.655,4.1,2.6,10.28
2021-12-09 08:28:03,Arg12b1f,54.07422,962.9684,3.4,1.5,10.58
2021-12-09 08:33:06,Arg12b2f,53.50195,963.6668,5.0,2.9,10.33
2021-12-09 08:33:08,Arg12b1f,52.99707,962.9241,3.7,2.1,10.57
2021-12-09 08:38:12,Arg12b2f,54.02441,963.7059,6.8,3.2,10.4
2021-12-09 08:38:13,Arg12b1f,53.71777,962.9872,3.0,1.9,10.61
2021-12-09 08:43:17,Arg12b2f,54.3125,963.6744,8.5,3.2,10.41
2021-12-09 08:43:18,Arg12b1f,54.60938,962.9797,7.2,2.7,10.68
2021-12-09 08:48:22,Arg12b2f,54.70117,963.6942,20.0,8.6,10.48
2021-12-09 08:48:23,Arg12b1f,54.36719,962.9306,14.5,7.2,10.84
2021-12-09 08:53:27,Arg12b2f,54.54297,963.6653,10.9,5.4,10.59
2021-12-09 08:53:28,Arg12b1f,54.16406,962.9188,6.7,3.2,10.92
2021-12-09 08:58:32,Arg12b1f,53.69434,962.9275,3.1,1.6,10.97
2021-12-09 08:58:33,Arg12b2f,53.91309,963.649,4.6,2.4,10.65
2021-12-09 09:03:37,Arg12b2f,53.78125,963.6637,4.5,2.2,10.66
2021-12-09 09:03:37,Arg12b1f,53.32813,962.9436,2.4,1.4,10.91
2021-12-09 09:08:41,Arg12b2f,54.26758,963.4966,4.5,2.1,10.74
2021-12-09 09:08:42,Arg12b1f,53.98145,962.7851,1.2,1.1,11.01
2021-12-09 09:13:46,Arg12b2f,54.24023,963.4436,4.4,1.7,10.84
2021-12-09 09:13:46,Arg12b1f,54.13965,962.691,1.1,1.0,11.03
2021-12-09 09:18:50,Arg12b2f,54.21191,963.3742,4.0,2.1,10.98
2021-12-09 09:18:50,Arg12b1f,54.29785,962.6547,2.9,1.2,11.21
2021-12-09 09:23:54,Arg12b2f,54.2793,963.5303,2.7,1.8,11.06
2021-12-09 09:23:55,Arg12b1f,54.17383,962.8122,2.2,1.5,11.31
2021-12-09 09:28:59,Arg12b2f,54.05273,963.6443,3.8,2.1,11.16
2021-12-09 09:29:01,Arg12b1f,53.82227,962.8092,2.5,1.3,11.37
2021-12-09 09:34:04,Arg12b2f,53.76563,963.6121,2.8,1.8,11.15
2021-12-09 09:34:06,Arg12b1f,53.59863,962.848,1.7,1.3,11.37
2021-12-09 09:39:08,Arg12b2f,52.95898,963.5253,4.8,1.8,11.03
2021-12-09 09:39:10,Arg12b1f,52.49121,962.8375,2.6,1.2,11.22
2021-12-09 09:44:12,Arg12b2f,53.7041,963.6158,4.7,1.7,10.96
2021-12-09 09:44:16,Arg12b1f,53.59375,962.8713,2.3,1.1,11.17
2021-12-09 09:49:18,Arg12b2f,54.52246,963.6951,6.8,2.2,11.03
2021-12-09 09:49:21,Arg12b1f,54.55566,962.9089,2.9,1.3,11.25
2021-12-09 09:54:23,Arg12b2f,54.65137,963.6514,5.1,2.1,11.15
2021-12-09 09:54:25,Arg12b1f,54.63867,962.9153,2.0,1.2,11.38
2021-12-09 09:59:27,Arg12b2f,54.54102,963.7864,4.5,2.0,11.33
2021-12-09 09:59:30,Arg12b1f,54.41797,963.0947,2.1,1.2,11.56
2021-12-09 10:04:31,Arg12b2f,54.33008,963.8538,4.0,1.9,11.4
2021-12-09 10:04:34,Arg12b1f,54.17578,963.1174,2.8,1.4,11.64
2021-12-09 10:09:37,Arg12b2f,54.33496,963.8958,4.5,2.1,11.44
2021-12-09 10:09:38,Arg12b1f,54.09668,963.2001,2.0,1.2,11.71
2021-12-09 10:14:41,Arg12b2f,54.64648,963.9764,3.0,1.8,11.49
2021-12-09 10:14:43,Arg12b1f,54.62695,963.2475,1.9,1.1,11.75
2021-12-09 10:19:45,Arg12b2f,54.47461,963.997,3.7,1.6,11.57
2021-12-09 10:19:47,Arg12b1f,54.27832,963.2892,1.1,1.0,11.84
2021-12-09 10:24:51,Arg12b2f,54.33301,964.082,3.9,1.7,11.66
2021-12-09 10:24:52,Arg12b1f,54.13965,963.3369,1.3,1.0,11.89
2021-12-09 10:29:56,Arg12b2f,54.49902,964.043,3.0,1.7,11.76
2021-12-09 10:29:59,Arg12b1f,54.44434,963.3146,1.3,1.1,12.0
2021-12-09 10:35:00,Arg12b2f,54.46875,963.9724,3.0,1.7,11.83
2021-12-09 10:35:01,Arg12b1f,54.42773,963.2536,1.8,1.2,12.1
2021-12-09 10:40:05,Arg12b1f,54.39453,963.2844,2.2,1.2,12.07
2021-12-09 10:40:06,Arg12b2f,54.38672,963.9858,2.9,1.9,11.78
2021-12-09 10:45:10,Arg12b1f,54.48828,963.3109,1.5,1.4,12.04
2021-12-09 10:45:11,Arg12b2f,54.30273,964.0072,3.9,2.2,11.79
2021-12-09 10:50:15,Arg12b1f,54.30176,963.244,1.7,1.2,11.94
2021-12-09 10:50:18,Arg12b2f,54.19629,963.9612,2.5,1.7,11.71
2021-12-09 10:55:20,Arg12b1f,54.42285,963.2455,2.5,1.3,11.98
2021-12-09 10:55:21,Arg12b2f,54.4668,963.9677,4.2,1.7,11.73
2021-12-09 11:00:25,Arg12b1f,54.97266,963.1516,2.8,1.1,11.95
2021-12-09 11:00:27,Arg12b2f,54.61523,963.8964,4.3,1.7,11.63
2021-12-09 11:05:29,Arg12b1f,55.01172,963.3536,1.9,1.3,11.87
2021-12-09 11:05:32,Arg12b2f,54.66699,964.0593,4.6,2.0,11.5
2021-12-09 11:10:33,Arg12b1f,54.91406,963.1945,2.0,1.1,11.95
2021-12-09 11:10:35,Arg12b2f,54.81641,963.92,2.7,1.7,11.64
2021-12-09 11:15:38,Arg12b1f,54.50098,963.2092,1.3,1.2,11.99
2021-12-09 11:15:41,Arg12b2f,54.48047,963.9347,3.3,2.0,11.69
2021-12-09 11:20:43,Arg12b1f,54.73828,963.2963,2.3,1.9,12.02
2021-12-09 11:20:45,Arg12b2f,54.55371,964.0197,3.7,2.1,11.74
2021-12-09 11:25:48,Arg12b1f,54.75,963.3152,2.5,1.5,12.11
2021-12-09 11:25:50,Arg12b2f,54.58594,964.0198,2.6,2.1,11.85
2021-12-09 11:30:52,Arg12b1f,54.12012,963.2474,3.0,1.5,12.13
2021-12-09 11:30:54,Arg12b2f,54.1543,963.9841,3.1,2.2,11.83
2021-12-09 11:35:57,Arg12b1f,54.42871,963.1578,3.6,2.2,12.11
2021-12-09 11:35:59,Arg12b2f,54.23633,963.8505,7.1,3.2,11.8
2021-12-09 11:41:02,Arg12b1f,54.62109,963.0425,4.3,2.0,12.1
2021-12-09 11:41:04,Arg12b2f,54.4209,963.7619,4.8,3.2,11.83
2021-12-09 11:46:06,Arg12b1f,54.69434,962.8747,3.9,2.8,12.13
2021-12-09 11:46:09,Arg12b2f,54.38281,963.6346,5.2,3.4,11.9
2021-12-09 11:51:12,Arg12b1f,54.39355,962.8647,2.5,1.6,12.07
2021-12-09 11:51:14,Arg12b2f,54.18359,963.6239,4.5,2.5,11.83
2021-12-09 11:56:16,Arg12b1f,54.72852,962.744,3.7,1.7,12.09
2021-12-09 11:56:19,Arg12b2f,54.3418,963.4329,4.7,2.6,11.87
2021-12-09 12:01:20,Arg12b1f,54.73438,962.6354,2.4,1.6,12.22
2021-12-09 12:01:24,Arg12b2f,54.43945,963.3245,3.3,2.1,11.97
2021-12-09 12:06:25,Arg12b1f,54.49707,962.4989,2.7,1.8,12.27
2021-12-09 12:06:29,Arg12b2f,54.30078,963.2294,5.1,2.7,12.01
2021-12-09 12:11:30,Arg12b1f,54.44727,962.2803,2.3,1.8,12.33
2021-12-09 12:11:35,Arg12b2f,54.21777,963.0213,4.4,2.7,12.11
2021-12-09 12:16:34,Arg12b1f,54.58008,962.2262,3.1,2.1,12.39
2021-12-09 12:16:42,Arg12b2f,54.29688,962.9386,4.5,2.9,12.14
2021-12-09 12:21:39,Arg12b1f,54.50293,962.0256,2.7,1.9,12.47
2021-12-09 12:21:44,Arg12b2f,54.30762,962.7817,6.0,3.0,12.22
2021-12-09 12:26:44,Arg12b1f,53.72266,961.8864,4.4,3.0,12.45
2021-12-09 12:26:49,Arg12b2f,53.70508,962.6343,6.3,3.7,12.21
2021-12-09 12:31:49,Arg12b1f,53.69922,961.8106,2.7,2.3,12.43
2021-12-09 12:31:53,Arg12b2f,53.73633,962.5588,4.0,2.8,12.16
2021-12-09 12:36:53,Arg12b1f,53.90625,961.6066,4.9,3.3,12.44
2021-12-09 12:36:58,Arg12b2f,53.89355,962.3734,6.6,4.3,12.18
2021-12-09 12:41:57,Arg12b1f,54.28223,961.4384,11.9,7.9,12.51
2021-12-09 12:42:04,Arg12b2f,54.22168,962.1705,15.5,9.6,12.22
2021-12-09 12:47:02,Arg12b1f,54.33105,961.243,12.5,9.2,12.5
2021-12-09 12:47:09,Arg12b2f,54.20898,962.0047,14.3,10.5,12.27
2021-12-09 12:52:06,Arg12b1f,54.70117,961.2122,12.1,9.7,12.58
2021-12-09 12:52:13,Arg12b2f,54.36621,961.9727,15.9,11.0,12.3
2021-12-09 12:57:10,Arg12b1f,54.33496,961.1713,8.4,6.5,12.61
2021-12-09 12:57:18,Arg12b2f,54.25977,961.9494,10.3,7.1,12.37
2021-12-09 13:02:16,Arg12b1f,54.00195,961.0478,6.9,5.4,12.59
2021-12-09 13:02:23,Arg12b2f,53.89355,961.8348,7.8,5.8,12.35
2021-12-09 13:07:20,Arg12b1f,53.44434,960.9874,6.5,4.9,12.49
2021-12-09 13:07:27,Arg12b2f,53.51758,961.7144,7.7,5.3,12.25
2021-12-09 13:12:25,Arg12b1f,53.32227,960.9197,7.4,5.8,12.29
2021-12-09 13:12:32,Arg12b2f,53.36328,961.6973,9.7,6.8,12.07
2021-12-09 13:17:31,Arg12b1f,53.90527,960.9439,5.9,4.2,12.21
2021-12-09 13:17:36,Arg12b2f,53.94922,961.632,8.4,5.5,11.94
2021-12-09 13:22:35,Arg12b1f,54.27246,960.7875,22.6,15.3,12.18
2021-12-09 13:22:41,Arg12b2f,54.10059,961.5126,34.0,23.0,11.93
2021-12-09 13:27:40,Arg12b1f,53.98438,960.6025,37.8,25.0,12.14
2021-12-09 13:27:45,Arg12b2f,53.89355,961.3619,34.6,25.9,11.88
2021-12-09 13:32:45,Arg12b1f,53.74609,960.5916,17.3,14.3,12.02
2021-12-09 13:32:50,Arg12b2f,53.75488,961.3361,17.6,14.4,11.76
2021-12-09 13:37:50,Arg12b1f,54.53711,960.5154,10.2,8.8,12.04
2021-12-09 13:38:00,Arg12b2f,54.38574,961.2946,11.9,9.7,11.77
2021-12-09 13:42:56,Arg12b1f,54.49805,960.4872,4.8,4.2,12.2
2021-12-09 13:43:00,Arg12b2f,54.37695,961.2463,8.1,6.0,11.93
2021-12-09 13:48:00,Arg12b1f,54.39844,960.4149,6.5,4.4,12.18
2021-12-09 13:48:05,Arg12b2f,54.3584,961.1415,7.7,5.8,11.86
2021-12-09 13:53:04,Arg12b1f,54.41504,960.435,8.1,5.8,12.09
2021-12-09 13:53:09,Arg12b2f,54.42676,961.1311,11.5,7.0,11.8
2021-12-09 13:58:09,Arg12b1f,55.34375,960.2921,8.6,7.5,12.11
2021-12-09 13:58:14,Arg12b2f,54.81348,961.0278,11.1,8.5,11.83
2021-12-09 14:03:13,Arg12b1f,55.12598,960.2261,10.7,8.2,12.17
2021-12-09 14:03:19,Arg12b2f,54.85547,960.9651,13.5,10.2,11.94
2021-12-09 14:08:17,Arg12b1f,54.61523,960.1505,10.4,8.1,12.27
2021-12-09 14:08:24,Arg12b2f,54.59375,960.9244,10.9,8.5,12.05
2021-12-09 14:13:22,Arg12b1f,54.36816,960.0508,9.5,6.2,12.25
2021-12-09 14:13:29,Arg12b2f,54.2666,960.8273,10.5,6.8,12.03
2021-12-09 14:18:26,Arg12b1f,54.38477,959.8823,9.9,6.5,12.14
2021-12-09 14:18:34,Arg12b2f,54.15039,960.5975,10.3,7.1,11.95
2021-12-09 14:23:34,Arg12b1f,54.76465,959.8251,10.8,7.3,12.23
2021-12-09 14:23:39,Arg12b2f,54.48145,960.5865,11.2,8.2,12.01
2021-12-09 14:28:37,Arg12b1f,54.86035,959.6997,9.8,6.5,12.44
2021-12-09 14:28:44,Arg12b2f,54.66406,960.405,13.8,9.4,12.16
2021-12-09 14:33:42,Arg12b1f,54.77441,959.7444,13.1,8.6,12.54
2021-12-09 14:33:49,Arg12b2f,54.67188,960.4708,15.7,10.3,12.23
2021-12-09 14:38:48,Arg12b1f,54.75488,959.5559,8.6,5.8,12.62
2021-12-09 14:38:54,Arg12b2f,54.66504,960.3177,9.7,6.4,12.33
2021-12-09 14:43:53,Arg12b1f,55.20605,959.4559,8.7,4.6,12.64
2021-12-09 14:43:58,Arg12b2f,54.91895,960.1665,8.8,5.8,12.37
2021-12-09 14:48:58,Arg12b1f,55.0918,959.5214,6.2,4.4,12.67
2021-12-09 14:49:02,Arg12b2f,54.61035,960.2529,11.0,5.7,12.41
2021-12-09 14:54:04,Arg12b1f,55.16113,959.4814,5.4,4.0,12.59
2021-12-09 14:54:07,Arg12b2f,54.67285,960.1845,9.1,5.2,12.31
2021-12-09 14:59:08,Arg12b1f,55.70313,959.3438,36.1,15.2,12.58
2021-12-09 14:59:14,Arg12b2f,55.36523,960.1083,64.3,24.3,12.28
2021-12-09 15:04:12,Arg12b1f,55.27441,959.1869,20.2,9.7,12.64
2021-12-09 15:04:17,Arg12b2f,55.17773,959.8721,28.9,13.1,12.38
2021-12-09 15:09:18,Arg12b1f,55.30664,959.1566,9.6,6.6,12.67
2021-12-09 15:09:21,Arg12b2f,54.93457,959.9058,13.3,7.9,12.42
2021-12-09 15:14:22,Arg12b1f,55.5791,959.1508,11.1,6.8,12.67
2021-12-09 15:14:28,Arg12b2f,55.13574,959.8441,12.4,7.9,12.43
2021-12-09 15:19:26,Arg12b1f,55.44727,959.12,16.6,10.1,12.63
2021-12-09 15:19:30,Arg12b2f,55.21484,959.9023,19.8,12.7,12.37
2021-12-09 15:24:32,Arg12b1f,55.67285,959.288,11.7,8.1,12.56
2021-12-09 15:24:36,Arg12b2f,54.9707,959.9604,15.1,9.4,12.32
2021-12-09 15:29:36,Arg12b1f,55.38379,959.3564,9.6,6.8,12.51
2021-12-09 15:29:40,Arg12b2f,54.77637,960.0881,12.8,8.4,12.37
2021-12-09 15:34:40,Arg12b1f,55.56641,959.4119,9.9,6.0,12.64
2021-12-09 15:34:44,Arg12b2f,55.08789,960.1572,13.4,8.4,12.42
2021-12-09 15:39:46,Arg12b1f,54.57031,959.5092,12.0,8.3,12.54
2021-12-09 15:39:49,Arg12b2f,54.44238,960.2827,12.4,8.5,12.38
2021-12-09 15:44:50,Arg12b1f,55.54297,959.502,7.6,5.6,12.53
2021-12-09 15:44:53,Arg12b2f,54.92188,960.1992,11.7,8.1,12.31
2021-12-09 15:49:55,Arg12b1f,55.37695,959.4203,5.1,3.9,12.53
2021-12-09 15:49:58,Arg12b2f,55.01758,960.1443,8.3,6.0,12.31
2021-12-09 15:55:00,Arg12b1f,54.96875,959.4877,6.0,5.1,12.46
2021-12-09 15:55:04,Arg12b2f,54.69922,960.2128,7.5,5.6,12.23
2021-12-09 16:00:05,Arg12b1f,54.53711,959.4443,42.1,28.0,12.28
2021-12-09 16:00:09,Arg12b2f,54.29492,960.1753,45.6,33.3,12.11
2021-12-09 16:05:10,Arg12b1f,55.66602,959.4368,15.9,11.5,12.28
2021-12-09 16:05:13,Arg12b2f,55.06641,960.1282,17.5,13.1,12.03
2021-12-09 16:10:15,Arg12b1f,55.87988,959.5053,8.5,6.3,12.28
2021-12-09 16:10:17,Arg12b2f,55.59863,960.2,11.3,8.6,12.01
2021-12-09 16:15:21,Arg12b1f,56.14355,959.6061,10.3,7.2,12.21
2021-12-09 16:15:22,Arg12b2f,55.30566,960.2936,10.7,7.8,12.03
2021-12-09 16:20:26,Arg12b2f,55.51367,960.3503,9.9,7.0,12.02
2021-12-09 16:20:26,Arg12b1f,56.08496,959.6143,9.9,6.2,12.27
2021-12-09 16:25:30,Arg12b2f,55.38184,960.0602,11.1,7.5,12.02
2021-12-09 16:25:30,Arg12b1f,55.91504,959.3835,7.8,5.8,12.25
2021-12-09 16:30:35,Arg12b1f,56.04297,959.6326,7.7,5.1,12.26
2021-12-09 16:30:36,Arg12b2f,55.62891,960.373,9.6,6.4,12.02
2021-12-09 16:35:39,Arg12b1f,55.94531,959.6983,13.2,9.0,12.33
2021-12-09 16:35:41,Arg12b2f,55.54785,960.366,16.2,12.6,12.13
2021-12-09 16:40:44,Arg12b1f,55.62109,959.484,19.3,14.8,12.38
2021-12-09 16:40:46,Arg12b2f,55.28711,960.1955,23.5,18.6,12.18
2021-12-09 16:45:49,Arg12b1f,55.71875,959.7481,10.8,7.7,12.31
2021-12-09 16:45:51,Arg12b2f,55.2666,960.4728,11.6,8.1,12.1
2021-12-09 16:50:53,Arg12b1f,56.70117,959.6732,7.2,5.4,12.24
2021-12-09 16:50:55,Arg12b2f,56.0127,960.3969,10.2,6.9,12.04
2021-12-09 16:55:58,Arg12b1f,55.72168,959.5686,13.2,9.4,12.33
2021-12-09 16:56:00,Arg12b2f,55.50977,960.3301,15.1,10.8,12.13
2021-12-09 17:01:04,Arg12b2f,55.64648,960.4278,11.8,8.5,12.15
2021-12-09 17:01:04,Arg12b1f,56.15625,959.7355,8.5,6.6,12.39
2021-12-09 17:06:08,Arg12b1f,56.34375,959.6508,28.6,15.3,12.48
2021-12-09 17:06:09,Arg12b2f,55.75488,960.378,39.6,22.3,12.26
2021-12-09 17:11:13,Arg12b1f,56.25195,959.7078,22.2,16.4,12.52
2021-12-09 17:11:13,Arg12b2f,55.68555,960.4266,16.7,10.6,12.24
2021-12-09 17:16:17,Arg12b2f,56.16016,960.4735,73.9,38.1,12.29
2021-12-09 17:16:19,Arg12b1f,56.43262,959.7576,53.4,28.1,12.56
2021-12-09 17:21:22,Arg12b2f,55.9082,960.558,27.3,17.5,12.34
2021-12-09 17:21:24,Arg12b1f,56.54688,959.885,21.2,14.3,12.63
2021-12-09 17:26:27,Arg12b2f,56.2041,960.6923,13.3,9.9,12.41
2021-12-09 17:26:29,Arg12b1f,56.7959,959.9705,11.1,7.6,12.67
2021-12-09 17:31:31,Arg12b2f,56.18652,960.7399,17.1,12.3,12.5
2021-12-09 17:31:34,Arg12b1f,56.63672,960.074,11.7,9.0,12.8
2021-12-09 17:36:36,Arg12b2f,56.18359,960.7947,10.6,7.6,12.62
2021-12-09 17:36:39,Arg12b1f,56.57422,960.0655,8.9,5.3,12.91
2021-12-09 17:41:42,Arg12b2f,55.79004,960.7258,13.1,8.7,12.76
2021-12-09 17:41:44,Arg12b1f,56.35645,960.0826,8.1,6.0,13.03
2021-12-09 17:46:47,Arg12b2f,55.22656,960.7153,16.6,12.2,12.69
2021-12-09 17:46:51,Arg12b1f,55.62695,960.0286,15.1,10.9,13.05
2021-12-09 17:51:51,Arg12b2f,55.86426,960.6694,11.3,8.8,12.66
2021-12-09 17:51:54,Arg12b1f,55.97949,959.9949,8.6,6.1,12.98
2021-12-09 17:56:56,Arg12b2f,55.62012,960.5287,10.2,8.1,12.77
2021-12-09 17:56:59,Arg12b1f,56.11328,959.8399,8.6,6.2,13.03
2021-12-09 18:02:01,Arg12b2f,55.70117,960.6881,11.4,8.6,12.82
2021-12-09 18:02:04,Arg12b1f,56.10254,960.0133,7.8,5.5,13.11
2021-12-09 18:07:05,Arg12b2f,55.40625,960.8567,22.6,17.4,12.9
2021-12-09 18:07:08,Arg12b1f,55.82715,960.2059,16.6,11.7,13.15
2021-12-09 18:12:09,Arg12b2f,55.0293,960.4506,21.9,16.0,12.87
2021-12-09 18:12:13,Arg12b1f,55.52539,959.7758,17.4,12.2,13.09
2021-12-09 18:17:14,Arg12b2f,55.39844,960.4648,12.1,9.4,12.76
2021-12-09 18:17:17,Arg12b1f,56.38672,959.8033,12.4,9.4,13.04
2021-12-09 18:22:19,Arg12b2f,56.20703,960.7629,16.8,11.5,12.66
2021-12-09 18:22:21,Arg12b1f,56.97461,960.0982,14.4,10.4,12.92
2021-12-09 18:27:23,Arg12b2f,56.24805,960.584,12.4,9.0,12.76
2021-12-09 18:27:26,Arg12b1f,56.91211,959.907,8.5,6.3,12.96
2021-12-09 18:32:28,Arg12b2f,55.74121,960.5117,18.8,13.2,12.83
2021-12-09 18:32:31,Arg12b1f,56.34668,959.7994,13.5,9.8,13.03
2021-12-09 18:37:33,Arg12b2f,55.59668,960.7657,12.6,9.5,12.82
2021-12-09 18:37:36,Arg12b1f,56.67188,960.1085,9.3,7.3,13.06
2021-12-09 18:42:37,Arg12b2f,56.36133,960.6396,11.2,8.7,12.67
2021-12-09 18:42:41,Arg12b1f,57.13477,959.9315,8.9,6.9,12.88
2021-12-09 18:47:42,Arg12b2f,56.48145,960.4172,9.8,7.9,12.86
2021-12-09 18:47:45,Arg12b1f,57.27051,959.6878,7.3,5.4,13.02
2021-12-09 18:52:46,Arg12b2f,55.98438,960.5856,10.2,7.6,13.01
2021-12-09 18:52:49,Arg12b1f,57.19531,959.9345,7.4,5.8,13.2
2021-12-09 18:57:51,Arg12b2f,56.08496,960.5958,10.9,8.7,13.05
2021-12-09 18:57:55,Arg12b1f,56.96387,959.8622,9.0,7.0,13.21
2021-12-09 19:02:56,Arg12b2f,55.63477,960.4023,8.3,6.9,13.12
2021-12-09 19:02:59,Arg12b1f,56.32715,959.6956,6.5,5.5,13.34
2021-12-09 19:08:00,Arg12b2f,55.59473,960.3986,34.4,27.8,13.1
2021-12-09 19:08:03,Arg12b1f,56.22266,959.7195,23.0,18.9,13.44
2021-12-09 19:13:04,Arg12b2f,55.73242,960.3992,22.4,18.1,13.05
2021-12-09 19:13:08,Arg12b1f,56.60742,959.7266,21.5,17.2,13.31
2021-12-09 19:18:10,Arg12b2f,56.16309,960.4835,25.2,19.0,13.06
2021-12-09 19:18:13,Arg12b1f,56.8916,959.8017,19.7,14.6,13.33
2021-12-09 19:23:15,Arg12b2f,56.22363,960.3013,22.3,16.8,13.23
2021-12-09 19:23:17,Arg12b1f,56.98242,959.5989,16.9,11.9,13.43
2021-12-09 19:28:19,Arg12b2f,55.3125,960.2686,14.8,11.2,13.3
2021-12-09 19:28:23,Arg12b1f,55.82031,959.557,12.7,8.8,13.5
2021-12-09 19:33:25,Arg12b2f,55.5498,960.4286,11.1,8.8,13.21
2021-12-09 19:33:26,Arg12b1f,56.43262,959.7291,8.2,6.7,13.4
2021-12-09 19:38:30,Arg12b2f,55.50977,960.3511,8.8,7.4,13.26
